name,link,paperlink
Brijbhoomi Books And Handicrafts® Bhagavad Gita: Yatharoop,https://www.amazon.in/Bhagavad-Gita-Bhaktivendanta-Swami-Prabhupada/dp/938598618X/ref=zg_bs_15417300031_sccl_3/000-0000000-0000000?psc=1,https://www.amazon.in/Bhagavad-Gita-Bhaktivendanta-Swami-Prabhupada/dp/938598618X/ref=zg_bs_15417300031_sccl_3/000-0000000-0000000?psc=1
How to Win Friends and Influence People,https://www.amazon.in/How-Win-Friends-Influence-People/dp/8194790891/ref=zg_bs_15417300031_sccl_4/000-0000000-0000000?psc=1,https://www.amazon.in/How-Win-Friends-Influence-People/dp/8194790891/ref=zg_bs_15417300031_sccl_4/000-0000000-0000000?psc=1
Educart CBSE Class 10 SCIENCE Sample Papers 2023 (With Exclusive Topper Answers and Marks breakdown for 2022-23) Edubook,https://www.amazon.in/Educart-SCIENCE-Exclusive-Answers-breakdown/dp/9355617550/ref=zg_bs_15417300031_sccl_5/000-0000000-0000000?psc=1,https://www.amazon.in/Educart-SCIENCE-Exclusive-Answers-breakdown/dp/9355617550/ref=zg_bs_15417300031_sccl_5/000-0000000-0000000?psc=1
"My First Mythology Tale (Illustrated) (Set of 5 Books) - Mahabharata, Krishna, Hanuman, Ganesha, Ramayana - Story Book for Ki",https://www.amazon.in/First-Mythology-Tale-Illustrated-Books/dp/9390292964/ref=zg_bs_15417300031_sccl_6/000-0000000-0000000?psc=1,https://www.amazon.in/First-Mythology-Tale-Illustrated-Books/dp/9390292964/ref=zg_bs_15417300031_sccl_6/000-0000000-0000000?psc=1
CBSE All In One Social Science Class 10 2022-23 Edition (As per latest CBSE Syllabus issued on 21 April 2022),https://www.amazon.in/Social-Science-2022-23-latest-Syllabus/dp/9326196879/ref=zg_bs_15417300031_sccl_7/000-0000000-0000000?psc=1,https://www.amazon.in/Social-Science-2022-23-latest-Syllabus/dp/9326196879/ref=zg_bs_15417300031_sccl_7/000-0000000-0000000?psc=1
"Oswal - Gurukul Last Years 10 Solved Papers for CBSE Class 10 Exam 2023 - Yearwise Board Solutions of Math Standard, English,",https://www.amazon.in/Oswal-Yearwise-Solutions-Standard-Syllabus/dp/9395025018/ref=zg_bs_15417300031_sccl_8/000-0000000-0000000?psc=1,https://www.amazon.in/Oswal-Yearwise-Solutions-Standard-Syllabus/dp/9395025018/ref=zg_bs_15417300031_sccl_8/000-0000000-0000000?psc=1
The Power of A Positive Attitude: Your Road To Success,https://www.amazon.in/Power-Positive-Attitude-Your-Success/dp/9389432642/ref=zg_bs_15417300031_sccl_9/000-0000000-0000000?psc=1,https://www.amazon.in/Power-Positive-Attitude-Your-Success/dp/9389432642/ref=zg_bs_15417300031_sccl_9/000-0000000-0000000?psc=1
MANORMA YEAR BOOK 2023 (ENG),https://www.amazon.in/MANORMA-YEAR-BOOK-2023-ENG/dp/9393003645/ref=zg_bs_15417300031_sccl_10/000-0000000-0000000?psc=1,https://www.amazon.in/MANORMA-YEAR-BOOK-2023-ENG/dp/9393003645/ref=zg_bs_15417300031_sccl_10/000-0000000-0000000?psc=1
WINGS OF FIRE: AUTOBIOGRAPHY OF ABDUL KALAM,https://www.amazon.in/Wings-Fire-Autobiography-Abdul-Kalam/dp/8173711461/ref=zg_bs_15417300031_sccl_11/000-0000000-0000000?psc=1,https://www.amazon.in/Wings-Fire-Autobiography-Abdul-Kalam/dp/8173711461/ref=zg_bs_15417300031_sccl_11/000-0000000-0000000?psc=1
Word Power Made Easy | Over a million copies sold Worldwide | With Self Assessment Activities | Ideal For IELTS & TOEFL Prepa,https://www.amazon.in/Word-Power-Made-Norman-Lewis/dp/0143424688/ref=zg_bs_15417300031_sccl_12/000-0000000-0000000?psc=1,https://www.amazon.in/Word-Power-Made-Norman-Lewis/dp/0143424688/ref=zg_bs_15417300031_sccl_12/000-0000000-0000000?psc=1
Speaking sKills,https://www.amazon.in/Speaking-sKills-Dr-Vinay-Bansal-ebook/dp/B08YGYLD9T/ref=zg_bs_15417300031_sccl_13/000-0000000-0000000?psc=1,https://www.amazon.in/Speaking-sKills-Dr-Vinay-Bansal/dp/B0BNXGK5S5/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=&sr=
Penguin Random House The Power Of Positive Thinking,https://www.amazon.in/Power-Positive-Thinking-Norman-Vincent/dp/0091906385/ref=zg_bs_15417300031_sccl_14/000-0000000-0000000?psc=1,https://www.amazon.in/Power-Positive-Thinking-Norman-Vincent/dp/0091906385/ref=zg_bs_15417300031_sccl_14/000-0000000-0000000?psc=1
Shivdas CBSE Past 7 Years Board Papers + 5 Sample Papers for Class 10 Mathematics Standard (2022-23 Examination),https://www.amazon.in/Shivdas-Mathematics-Standard-2022-23-Examination/dp/9391094317/ref=zg_bs_15417300031_sccl_15/000-0000000-0000000?psc=1,https://www.amazon.in/Shivdas-Mathematics-Standard-2022-23-Examination/dp/9391094317/ref=zg_bs_15417300031_sccl_15/000-0000000-0000000?psc=1
Shivdas CBSE Past 7 Years Board Papers + 5 Sample Papers for Class 10 Science (2022-23 Examination),https://www.amazon.in/Shivdas-Papers-Science-2022-23-Examination/dp/9391094090/ref=zg_bs_15417300031_sccl_16/000-0000000-0000000?psc=1,https://www.amazon.in/Shivdas-Papers-Science-2022-23-Examination/dp/9391094090/ref=zg_bs_15417300031_sccl_16/000-0000000-0000000?psc=1
Kalnirnay 2023 Hindi calendar Set of 2,https://www.amazon.in/Kalnirnay-2023-Hindi-calendar-Set/dp/B0BHQM7QG9/ref=zg_bs_15417300031_sccl_17/000-0000000-0000000?psc=1,https://www.amazon.in/Kalnirnay-2023-Hindi-calendar-Set/dp/B0BHQM7QG9/ref=zg_bs_15417300031_sccl_17/000-0000000-0000000?psc=1
General Knowledge 2023,https://www.amazon.in/General-Knowledge-2023-Manohar-Pandey/dp/9326190722/ref=zg_bs_15417300031_sccl_18/000-0000000-0000000?psc=1,https://www.amazon.in/General-Knowledge-2023-Manohar-Pandey/dp/9326190722/ref=zg_bs_15417300031_sccl_18/000-0000000-0000000?psc=1
CBSE All In One Science Class 10 2022-23 Edition (As per latest CBSE Syllabus issued on 21 April 2022),https://www.amazon.in/Science-2022-23-latest-Syllabus-issued/dp/9326196860/ref=zg_bs_15417300031_sccl_19/000-0000000-0000000?psc=1,https://www.amazon.in/Science-2022-23-latest-Syllabus-issued/dp/9326196860/ref=zg_bs_15417300031_sccl_19/000-0000000-0000000?psc=1
Kalnirnay Marathi Panchang 2023 set of 2 Calendar2023-24,https://www.amazon.in/Kalnirnay-Marathi-Panchang-2023-Calendar2023-24/dp/B0BHQQRSVW/ref=zg_bs_15417300031_sccl_20/000-0000000-0000000?psc=1,https://www.amazon.in/Kalnirnay-Marathi-Panchang-2023-Calendar2023-24/dp/B0BHQQRSVW/ref=zg_bs_15417300031_sccl_20/000-0000000-0000000?psc=1
General Knowledge,https://www.amazon.in/General-Knowledge-Dr-Binay-Karna/dp/9384761540/ref=zg_bs_15417300031_sccl_21/000-0000000-0000000?psc=1,https://www.amazon.in/General-Knowledge-Dr-Binay-Karna/dp/9384761540/ref=zg_bs_15417300031_sccl_21/000-0000000-0000000?psc=1
My First 4 in 1 Alphabet Numbers Colours Shapes: Padded Board Books,https://www.amazon.in/First-Alphabet-Numbers-Colours-Shapes/dp/9387779564/ref=zg_bs_15417300031_sccl_22/000-0000000-0000000?psc=1,https://www.amazon.in/First-Alphabet-Numbers-Colours-Shapes/dp/9387779564/ref=zg_bs_15417300031_sccl_22/000-0000000-0000000?psc=1
CBSE All In One English Language & Literature Class 10 2022-23 Edition,https://www.amazon.in/English-Language-Literature-Class-2022-23/dp/9326196895/ref=zg_bs_15417300031_sccl_23/000-0000000-0000000?psc=1,https://www.amazon.in/English-Language-Literature-Class-2022-23/dp/9326196895/ref=zg_bs_15417300031_sccl_23/000-0000000-0000000?psc=1
Mandala Art: Colouring books for Adults with tear out sheets,https://www.amazon.in/Mandala-Art-Colouring-Adults-Sheets/dp/9386538601/ref=zg_bs_15417300031_sccl_24/000-0000000-0000000?psc=1,https://www.amazon.in/Mandala-Art-Colouring-Adults-Sheets/dp/9386538601/ref=zg_bs_15417300031_sccl_24/000-0000000-0000000?psc=1
The Midnight Library,https://www.amazon.in/Midnight-Library-Matt-Haig/dp/1786892723/ref=zg_bs_15417300031_sccl_25/000-0000000-0000000?psc=1,https://www.amazon.in/Midnight-Library-Matt-Haig/dp/1786892723/ref=zg_bs_15417300031_sccl_25/000-0000000-0000000?psc=1
Oswal - Gurukul 10 Years Solved Papers for ICSE Class 10 Exam 2023 - Comprehensive Handbook of 17 Subjects - Yearwise Board S,https://www.amazon.in/Oswal-Comprehensive-Handbook-Subjects-Solutions/dp/9395025107/ref=zg_bs_15417300031_sccl_26/000-0000000-0000000?psc=1,https://www.amazon.in/Oswal-Comprehensive-Handbook-Subjects-Solutions/dp/9395025107/ref=zg_bs_15417300031_sccl_26/000-0000000-0000000?psc=1
CBSE All In One English Core Class 12 2022-23 Edition (As per latest CBSE Syllabus issued on 21 April 2022),https://www.amazon.in/English-2022-23-latest-Syllabus-issued/dp/932619650X/ref=zg_bs_15417300031_sccl_27/000-0000000-0000000?psc=1,https://www.amazon.in/English-2022-23-latest-Syllabus-issued/dp/932619650X/ref=zg_bs_15417300031_sccl_27/000-0000000-0000000?psc=1
My First Complete Learning Library: Boxset of 20 Board Books Gift Set for Kids (Horizontal Design),https://www.amazon.in/First-Learning-Library-Box-Set/dp/9388369882/ref=zg_bs_15417300031_sccl_28/000-0000000-0000000?psc=1,https://www.amazon.in/First-Learning-Library-Box-Set/dp/9388369882/ref=zg_bs_15417300031_sccl_28/000-0000000-0000000?psc=1
HOW I TOPPED THE UPSC AND HOW YOU CAN TOO : What It Really Takes to Crack the World’s Toughest Exam,https://www.amazon.in/HOW-TOPPED-UPSC-YOU-CAN/dp/9393986541/ref=zg_bs_15417300031_sccl_29/000-0000000-0000000?psc=1,https://www.amazon.in/HOW-TOPPED-UPSC-YOU-CAN/dp/9393986541/ref=zg_bs_15417300031_sccl_29/000-0000000-0000000?psc=1
Shivdas CBSE Past 7 Years Board Papers + 5 Sample Papers for Class 10 Social Science (2022-23 Examination),https://www.amazon.in/Shivdas-Papers-Science-2022-23-Examination/dp/9391094325/ref=zg_bs_15417300031_sccl_30/000-0000000-0000000?psc=1,https://www.amazon.in/Shivdas-Papers-Science-2022-23-Examination/dp/9391094325/ref=zg_bs_15417300031_sccl_30/000-0000000-0000000?psc=1
vashista 360 spoken english book,https://www.amazon.in/Spoken-English-Course-Telugu-Vashista/dp/B08W1SNNLP/ref=zg_bs_15417300031_sccl_1/000-0000000-0000000?psc=1,https://www.amazon.in/Spoken-English-Course-Telugu-Vashista/dp/B08W1SNNLP/ref=zg_bs_15417300031_sccl_1/000-0000000-0000000?psc=1
NCERT Exemplar Problems-Solutions SCIENCE class 10th,https://www.amazon.in/NCERT-Exemplar-Problems-Solutions-SCIENCE-class/dp/9351762629/ref=zg_bs_15417300031_sccl_2/000-0000000-0000000?psc=1,https://www.amazon.in/NCERT-Exemplar-Problems-Solutions-SCIENCE-class/dp/9351762629/ref=zg_bs_15417300031_sccl_2/000-0000000-0000000?psc=1
OXFORD ENGLISH MINI DICTIONARY 7TH EDITION,https://www.amazon.in/Oxford-English-Mini-Dictionary-Indian/dp/0198075553/ref=zg_bs_15417300031_sccl_3/000-0000000-0000000?psc=1,https://www.amazon.in/Oxford-English-Mini-Dictionary-Indian/dp/0198075553/ref=zg_bs_15417300031_sccl_3/000-0000000-0000000?psc=1
Moral Story Books for Kids (Set of 10 Books) (Illustrated) - English Short Stories with Colourful Pictures - Bedtime Children,https://www.amazon.in/Moral-Story-Books-Kids-Set/dp/9391129811/ref=zg_bs_15417300031_sccl_4/000-0000000-0000000?psc=1,https://www.amazon.in/Moral-Story-Books-Kids-Set/dp/9391129811/ref=zg_bs_15417300031_sccl_4/000-0000000-0000000?psc=1
The Freedom Manifesto (ORDER NOW TO GET YOUR FREE GIFTS!),https://www.amazon.in/Freedom-Manifesto-ORDER-YOUR-GIFTS/dp/9356292523/ref=zg_bs_15417300031_sccl_5/000-0000000-0000000?psc=1,https://www.amazon.in/Freedom-Manifesto-ORDER-YOUR-GIFTS/dp/9356292523/ref=zg_bs_15417300031_sccl_5/000-0000000-0000000?psc=1
Shivdas CBSE Past 7 Years Board Papers + 5 Sample Papers for Class 10 (Pack of 4) Mathematics Standard Science Social Science,https://www.amazon.in/Mathematics-Standard-Language-Literature-Examination/dp/9391094392/ref=zg_bs_15417300031_sccl_6/000-0000000-0000000?psc=1,https://www.amazon.in/Mathematics-Standard-Language-Literature-Examination/dp/9391094392/ref=zg_bs_15417300031_sccl_6/000-0000000-0000000?psc=1
Oswaal CBSE Question Bank Class 12 Physics Book based on Latest Board Sample Paper released on 16th Sep 2022 (For 2023 Exam),https://www.amazon.in/Oswaal-Question-Physics-Latest-released/dp/935595543X/ref=zg_bs_15417300031_sccl_7/000-0000000-0000000?psc=1,https://www.amazon.in/Oswaal-Question-Physics-Latest-released/dp/935595543X/ref=zg_bs_15417300031_sccl_7/000-0000000-0000000?psc=1
How to Stop Worrying and Start Living: Time-Tested Methods for Conquering Worry,https://www.amazon.in/How-Stop-Worrying-Start-Living/dp/8175993952/ref=zg_bs_15417300031_sccl_8/000-0000000-0000000?psc=1,https://www.amazon.in/How-Stop-Worrying-Start-Living/dp/8175993952/ref=zg_bs_15417300031_sccl_8/000-0000000-0000000?psc=1
Encyclopedia: Space (Space Encyclopedia),https://www.amazon.in/Encyclopedia-Om-Books-Editorial-Team-ebook/dp/B08DJ96951/ref=zg_bs_15417300031_sccl_9/000-0000000-0000000?psc=1,https://www.amazon.in/Space-Encyclopedia-Books-Editorial-Team/dp/9386316560/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=&sr=
Oswal - Gurukul Science Stream (PCM) Last Years 10 Solved Papers for CBSE Class 12 Exam 2023 - Yearwise Board Solutions (Phys,https://www.amazon.in/Oswal-Gurukul-Yearwise-Solutions-Chemistry/dp/9395025042/ref=zg_bs_15417300031_sccl_10/000-0000000-0000000?psc=1,https://www.amazon.in/Oswal-Gurukul-Yearwise-Solutions-Chemistry/dp/9395025042/ref=zg_bs_15417300031_sccl_10/000-0000000-0000000?psc=1
NCERT Exemplar Problems-Solutions MATHEMATICS class 10th,https://www.amazon.in/NCERT-Exemplar-Problems-Solutions-Mathematics-class/dp/9351762645/ref=zg_bs_15417300031_sccl_11/000-0000000-0000000?psc=1,https://www.amazon.in/NCERT-Exemplar-Problems-Solutions-Mathematics-class/dp/9351762645/ref=zg_bs_15417300031_sccl_11/000-0000000-0000000?psc=1
Xam idea Sample Papers Simplified Chemistry | Class 12 for 2023 Board Exam | Based on NCERT | Latest Sample Papers 2023 (New ,https://www.amazon.in/Simplified-Chemistry-pattern-released-September/dp/9356121737/ref=zg_bs_15417300031_sccl_12/000-0000000-0000000?psc=1,https://www.amazon.in/Simplified-Chemistry-pattern-released-September/dp/9356121737/ref=zg_bs_15417300031_sccl_12/000-0000000-0000000?psc=1
Word Power Made Easy (By Norman Lewis) Book The Most Effective Vocabulary Builder in The English Language WORD POWER MADE EAS,https://www.amazon.in/Vocabulary-Vocabulary-effectively-efficiently-confidence/dp/B09PQJY7WR/ref=zg_bs_15417300031_sccl_13/000-0000000-0000000?psc=1,https://www.amazon.in/Vocabulary-Vocabulary-effectively-efficiently-confidence/dp/B09PQJY7WR/ref=zg_bs_15417300031_sccl_13/000-0000000-0000000?psc=1
Xam idea Sample Papers Simplified Physics | Class 12 for 2023 Board Exam | Based on NCERT | Latest Sample Papers 2023 (New pa,https://www.amazon.in/Simplified-Physics-pattern-released-September/dp/9356121559/ref=zg_bs_15417300031_sccl_14/000-0000000-0000000?psc=1,https://www.amazon.in/Simplified-Physics-pattern-released-September/dp/9356121559/ref=zg_bs_15417300031_sccl_14/000-0000000-0000000?psc=1
Xam idea Sample Papers Simplified Mathematics | Class 10 for 2023 Board Exam | Based on NCERT | Latest Sample Papers 2023 (Ne,https://www.amazon.in/Simplified-Mathematics-pattern-released-September/dp/935612163X/ref=zg_bs_15417300031_sccl_15/000-0000000-0000000?psc=1,https://www.amazon.in/Simplified-Mathematics-pattern-released-September/dp/935612163X/ref=zg_bs_15417300031_sccl_15/000-0000000-0000000?psc=1
Disha 120 JEE Main Chemistry Online (2022 - 2012) & Offline (2018 - 2002) Chapter-wise + Topic-wise Previous Years Solved Pap,https://www.amazon.in/Disha-Main-Chemistry-Online-2022/dp/9355643713/ref=zg_bs_15417300031_sccl_16/000-0000000-0000000?psc=1,https://www.amazon.in/Disha-Main-Chemistry-Online-2022/dp/9355643713/ref=zg_bs_15417300031_sccl_16/000-0000000-0000000?psc=1
Shivdas CBSE Past 7 Years Board Papers + 5 Sample Papers for Class 10 English Language and Literature (2022-23 Examination),https://www.amazon.in/Shivdas-English-Language-Literature-Examination/dp/9391094155/ref=zg_bs_15417300031_sccl_17/000-0000000-0000000?psc=1,https://www.amazon.in/Shivdas-English-Language-Literature-Examination/dp/9391094155/ref=zg_bs_15417300031_sccl_17/000-0000000-0000000?psc=1
Oswal - Gurukul Science Stream (PCB) Last Years 10 Solved Papers for CBSE Class 12 Exam 2023 - Yearwise Board Solutions (Phys,https://www.amazon.in/Oswal-Gurukul-Yearwise-Solutions-Chemistry/dp/9395025050/ref=zg_bs_15417300031_sccl_18/000-0000000-0000000?psc=1,https://www.amazon.in/Oswal-Gurukul-Yearwise-Solutions-Chemistry/dp/9395025050/ref=zg_bs_15417300031_sccl_18/000-0000000-0000000?psc=1
"Educart CBSE Class 12 Sample Papers 2022-23 Bundle - Maths, Physics, Chemistry and English (4 books) 2023",https://www.amazon.in/Educart-Sample-Papers-2022-23-Bundle/dp/9355617437/ref=zg_bs_15417300031_sccl_19/000-0000000-0000000?psc=1,https://www.amazon.in/Educart-Sample-Papers-2022-23-Bundle/dp/9355617437/ref=zg_bs_15417300031_sccl_19/000-0000000-0000000?psc=1
Xam idea Sample Papers Simplified Science | Class 10 for 2023 Board Exam | Based on NCERT | Latest Sample Papers 2023 (New pa,https://www.amazon.in/Simplified-Science-pattern-released-September/dp/9356121478/ref=zg_bs_15417300031_sccl_20/000-0000000-0000000?psc=1,https://www.amazon.in/Simplified-Science-pattern-released-September/dp/9356121478/ref=zg_bs_15417300031_sccl_20/000-0000000-0000000?psc=1
Very First Sight Words Sentences Level 1,https://www.amazon.in/First-Sight-Words-Sentences-Level/dp/9387971996/ref=zg_bs_15417300031_sccl_1/000-0000000-0000000?psc=1,https://www.amazon.in/First-Sight-Words-Sentences-Level/dp/9387971996/ref=zg_bs_15417300031_sccl_1/000-0000000-0000000?psc=1
Xam idea Sample Papers Simplified Mathematics | Class 12 for 2023 Board Exam | Based on NCERT | Latest Sample Papers 2023 (Ne,https://www.amazon.in/Simplified-Mathematics-pattern-released-September/dp/9356121605/ref=zg_bs_15417300031_sccl_2/000-0000000-0000000?psc=1,https://www.amazon.in/Simplified-Mathematics-pattern-released-September/dp/9356121605/ref=zg_bs_15417300031_sccl_2/000-0000000-0000000?psc=1
Objective Computer Awareness,https://www.amazon.in/Objective-Computer-Awareness-Arihant-Experts/dp/9325794179/ref=zg_bs_15417300031_sccl_3/000-0000000-0000000?psc=1,https://www.amazon.in/Objective-Computer-Awareness-Arihant-Experts/dp/9325794179/ref=zg_bs_15417300031_sccl_3/000-0000000-0000000?psc=1
Moral Stories for Children -Set of 10 Illustrated Story Books (Packed in a Gift Box),https://www.amazon.in/Moral-Stories-Children-Illustrated-Packed/dp/9391258492/ref=zg_bs_15417300031_sccl_4/000-0000000-0000000?psc=1,https://www.amazon.in/Moral-Stories-Children-Illustrated-Packed/dp/9391258492/ref=zg_bs_15417300031_sccl_4/000-0000000-0000000?psc=1
Handbook of Physics,https://www.amazon.in/Handbook-Physics-Arihant-Experts/dp/9313196484/ref=zg_bs_15417300031_sccl_5/000-0000000-0000000?psc=1,https://www.amazon.in/Handbook-Physics-Arihant-Experts/dp/9313196484/ref=zg_bs_15417300031_sccl_5/000-0000000-0000000?psc=1
The Art Of Dealing With People,https://www.amazon.in/Art-Dealing-People-Giblin/dp/8188452009/ref=zg_bs_15417300031_sccl_6/000-0000000-0000000?psc=1,https://www.amazon.in/Art-Dealing-People-Giblin/dp/8188452009/ref=zg_bs_15417300031_sccl_6/000-0000000-0000000?psc=1
Snakes in the Ganga: Breaking India 2.0,https://www.amazon.in/Snakes-Ganga-Breaking-India-2-0/dp/9392209096/ref=zg_bs_15417300031_sccl_7/000-0000000-0000000?psc=1,https://www.amazon.in/Snakes-Ganga-Breaking-India-2-0/dp/9392209096/ref=zg_bs_15417300031_sccl_7/000-0000000-0000000?psc=1
Oswaal CBSE Question Bank Class 12 Chemistry Book based on Latest Board Sample Paper released on 16th Sep 2022 (For 2023 Exam,https://www.amazon.in/Oswaal-Question-Chemistry-Latest-released/dp/9355955596/ref=zg_bs_15417300031_sccl_8/000-0000000-0000000?psc=1,https://www.amazon.in/Oswaal-Question-Chemistry-Latest-released/dp/9355955596/ref=zg_bs_15417300031_sccl_8/000-0000000-0000000?psc=1
Disha 120 JEE Main Mathematics Online (2022 - 2012) & Offline (2018 - 2002) Chapter-wise + Topic-wise Previous Years Solved P,https://www.amazon.in/Disha-Main-Mathematics-Online-2022/dp/9355643705/ref=zg_bs_15417300031_sccl_9/000-0000000-0000000?psc=1,https://www.amazon.in/Disha-Main-Mathematics-Online-2022/dp/9355643705/ref=zg_bs_15417300031_sccl_9/000-0000000-0000000?psc=1
Swamy's Handbook for CGS (English),https://www.amazon.in/Swamys-Handbook-CGS-English-Muthuswamy/dp/B0BCDQ7D41/ref=zg_bs_15417300031_sccl_10/000-0000000-0000000?psc=1,https://www.amazon.in/Swamys-Handbook-CGS-English-Muthuswamy/dp/B0BCDQ7D41/ref=zg_bs_15417300031_sccl_10/000-0000000-0000000?psc=1
VOCABULARY PRODIGY - ENGLISH WITH NIMISHA BANSAL,https://www.amazon.in/VOCABULARY-PRODIGY-ENGLISH-NIMISHA-BANSAL/dp/8195181430/ref=zg_bs_15417300031_sccl_11/000-0000000-0000000?psc=1,https://www.amazon.in/VOCABULARY-PRODIGY-ENGLISH-NIMISHA-BANSAL/dp/8195181430/ref=zg_bs_15417300031_sccl_11/000-0000000-0000000?psc=1
"Oswaal CBSE 6 Yearwise Solved Papers, Class 10, (English Lang. & Lit., Hindi-A, Hindi-B, Sanskrit, Social Science, Science Ma",https://www.amazon.in/Yearwise-English-Sanskrit-Mathematics-Standard/dp/9355958366/ref=zg_bs_15417300031_sccl_12/000-0000000-0000000?psc=1,https://www.amazon.in/Yearwise-English-Sanskrit-Mathematics-Standard/dp/9355958366/ref=zg_bs_15417300031_sccl_12/000-0000000-0000000?psc=1
KVS: PGT (Common Subjects) Recruitment Exam Guide,https://www.amazon.in/KVS-Teachers-Recruitment-Popular-Master/dp/8178128535/ref=zg_bs_15417300031_sccl_13/000-0000000-0000000?psc=1,https://www.amazon.in/KVS-Teachers-Recruitment-Popular-Master/dp/8178128535/ref=zg_bs_15417300031_sccl_13/000-0000000-0000000?psc=1
FAMOUS FIVE COLLECTION 1 (BOOKS 1-3),https://www.amazon.in/Famous-Five-Collection-Books-Collections/dp/1444910582/ref=zg_bs_15417300031_sccl_14/000-0000000-0000000?psc=1,https://www.amazon.in/Famous-Five-Collection-Books-Collections/dp/1444910582/ref=zg_bs_15417300031_sccl_14/000-0000000-0000000?psc=1
Animal ABC: Playful animals teach A to Z (Padded Board Book),https://www.amazon.in/Animal-ABC-Playful-animals-Padded/dp/9387779017/ref=zg_bs_15417300031_sccl_15/000-0000000-0000000?psc=1,https://www.amazon.in/Animal-ABC-Playful-animals-Padded/dp/9387779017/ref=zg_bs_15417300031_sccl_15/000-0000000-0000000?psc=1
Xam idea Sample Papers Simplified English (Language & Literature) Class 10 for 2023 Board Exam | Based on NCERT | Latest Samp,https://www.amazon.in/Simplified-Language-Literature-released-September/dp/9356121680/ref=zg_bs_15417300031_sccl_16/000-0000000-0000000?psc=1,https://www.amazon.in/Simplified-Language-Literature-released-September/dp/9356121680/ref=zg_bs_15417300031_sccl_16/000-0000000-0000000?psc=1
Handbook of Mathematics,https://www.amazon.in/Handbook-Mathematics-Arihant-Experts/dp/9313196506/ref=zg_bs_15417300031_sccl_17/000-0000000-0000000?psc=1,https://www.amazon.in/Handbook-Mathematics-Arihant-Experts/dp/9313196506/ref=zg_bs_15417300031_sccl_17/000-0000000-0000000?psc=1
The Republic,https://www.amazon.in/Republic-Plato/dp/8175993065/ref=zg_bs_15417300031_sccl_18/000-0000000-0000000?psc=1,https://www.amazon.in/Republic-Plato/dp/8175993065/ref=zg_bs_15417300031_sccl_18/000-0000000-0000000?psc=1
CBSE All In One Chemistry Class 12 2022-23 Edition (As per latest CBSE Syllabus issued on 21 April 2022),https://www.amazon.in/Chemistry-2022-23-latest-Syllabus-issued/dp/9326196445/ref=zg_bs_15417300031_sccl_19/000-0000000-0000000?psc=1,https://www.amazon.in/Chemistry-2022-23-latest-Syllabus-issued/dp/9326196445/ref=zg_bs_15417300031_sccl_19/000-0000000-0000000?psc=1
"Oswal - Gurukul Physics Most Likely Question Bank For ICSE Class 10 (2023 Exam) - Categorywise & Chapterwise Topics, Latest S",https://www.amazon.in/Oswal-Question-Categorywise-Chapterwise-Syllabus/dp/9392563760/ref=zg_bs_15417300031_sccl_20/000-0000000-0000000?psc=1,https://www.amazon.in/Oswal-Question-Categorywise-Chapterwise-Syllabus/dp/9392563760/ref=zg_bs_15417300031_sccl_20/000-0000000-0000000?psc=1
Where Is Baby'S Belly Button?,https://www.amazon.in/Where-Babys-Belly-Button-Karen/dp/0689835604/ref=zg_bs_15417300031_sccl_21/000-0000000-0000000?psc=1,https://www.amazon.in/Where-Babys-Belly-Button-Karen/dp/0689835604/ref=zg_bs_15417300031_sccl_21/000-0000000-0000000?psc=1
Tantric Visions of the Divine Feminine: The Ten Mahavidyas,https://www.amazon.in/Tantric-Visions-Divine-Feminine-Mahavidyas/dp/8120815238/ref=zg_bs_15417300031_sccl_22/000-0000000-0000000?psc=1,https://www.amazon.in/Tantric-Visions-Divine-Feminine-Mahavidyas/dp/8120815238/ref=zg_bs_15417300031_sccl_22/000-0000000-0000000?psc=1
Oswaal CBSE Question Bank Class 10 Hindi - B Book based on Latest Board Sample Paper released on 16th Sep 2022 (For 2023 Exam,https://www.amazon.in/Oswaal-CBSE-Question-Class-Hindi/dp/9355951108/ref=zg_bs_15417300031_sccl_23/000-0000000-0000000?psc=1,https://www.amazon.in/Oswaal-CBSE-Question-Class-Hindi/dp/9355951108/ref=zg_bs_15417300031_sccl_23/000-0000000-0000000?psc=1
"Sapiens A Graphic History, Volume 1: The Birth of Humankind",https://www.amazon.in/Sapiens-Graphic-Novel-Yuval-Harari/dp/1787332810/ref=zg_bs_15417300031_sccl_24/000-0000000-0000000?psc=1,https://www.amazon.in/Sapiens-Graphic-Novel-Yuval-Harari/dp/1787332810/ref=zg_bs_15417300031_sccl_24/000-0000000-0000000?psc=1
Xam idea Social Science Book Class 10 | CBSE Board | Chapterwise Question Bank | Competency Based Questions | Answers as per ,https://www.amazon.in/Chapterwise-Question-Competency-Questions-Examination/dp/9356121648/ref=zg_bs_15417300031_sccl_25/000-0000000-0000000?psc=1,https://www.amazon.in/Chapterwise-Question-Competency-Questions-Examination/dp/9356121648/ref=zg_bs_15417300031_sccl_25/000-0000000-0000000?psc=1
